rating,content,language_prob,lencontent,Positive,Negative,Neutral
1,"Tschühüs: Dann verabschiede ich mich mit meinem ""alten"" iPhone 5S. Schade!
Ich habe bis vor einem halben Jahr noch sehr altbacken mit Zahlungsaufträgen per Post meine Rechnungen bezahlt. Mit der Scanfunktion für Einzahlungsscheine war auch ich von der App und deren Nutzen überzeugt. Sehr einfach und benutzerfreundlich. 
Finde es sehr kundenunfreundlich, dass iPhone-Nutzer mit zu alter Software die App nicht mehr nutzen können!",de,430,0.015426147,0.9844729,0.000100825724
1,Mise à jour: LE CLIENT EST ROI. Merci de revenir à l’ancienne version. PERSONNE ne veut de cette nouvelle app.,fr,110,0.018774694,0.9787049,0.0025205207
2,"Unbrauchbar: Für schnelle Einzahlungen vis Scan ok, für alles weitere unbrauchbar.
Zahlungsvorlagen, Daueraufträge etc. alles wurde dem Motto ""reduce to the max"" geopfert.
Schade.",de,179,0.00037459517,0.99960905,1.612212e-05
1,"kreditkarte fehlt: früher war das in der app einzusehen, aktuelle umsätze etc. jetzt fehlt es einfach und ich muss mich kmmer aufder webseite einloggen.

bei eingabe passwort fehlt auch eine verknüpfung zu apple‘s passwort-manager (oder 1passwort). mensch muss also umständlich das passwort aus einer anderen app kopieren.

liebes postfinance team schaut einfach mal bei anderen banking apps rein.. 😉",de,400,0.002990425,0.99699235,1.7478045e-05
1,"Rückschritt: Ich habe die „alte“ App gerne genutzt. Seit dem Update unbrauchbar. Nicht mehr alle Konten verlinkt, beim Rechnung scanen muss man bei jeder Rechnung das Handy drehen usw. Leider ein Ruckschritt.",de,208,0.0010072588,0.9989805,1.2236368e-05
1,Miserabel: Miserabel,de,20,0.03948517,0.9596652,0.0008495302
1,"E-Traiding verschlechtert: Bildschirm lässt sich im E-traiding nicht drehen, somit sind wichtige infos nicht sichtbar. Schade...",de,128,0.0035128384,0.9964634,2.3692917e-05
1,Pourquoi iOS 13.3 ?!: Pourquoi l’application n’est elle disponible que pour à partir d’iOS 13.3? Avez-vous pensé à ceux qui n’ont pas cette version d’iOS et aimeraient ne pas changer leur téléphone ?! C’est vraiment bizarre.,fr,224,0.040510286,0.9415834,0.017906217
1,???: J’ai un iPhone iOS 12.5.2 et je ne peux plus utiliser Postfinance? Merci beaucoup!,fr,87,0.005231207,0.9947035,6.5206346e-05
1,"Howto make a good app become the worst ever: A very good example for ux/ui school about how to destroy an app.

Everything good have been changed to the worse which is somehow quiet an impressive performance.",en,208,0.21953341,0.7804539,1.2605614e-05
1,"Zwang zum Update: Nachdem es nur so Einsternbewertungen hagelt ist es eine absolute Frechheit, die User bis zum 10. Mai zur unbrauchbaren neuen App zu zwingen!",de,159,0.0005970837,0.99938554,1.7462417e-05
1,"Adé iOS 12.5: Leider wird das iOS 12.5 nicht mehr unterstützt, obschon Apple monatlich Sicherheitsupdates zur Verfügung stellt. Schade, war sehr zufrieden, nun muss ich wohl wieder den gelben „Taschenrechner“ verwenden...",de,221,0.0061788824,0.9937848,3.6274978e-05
1,Obsolescence programmée: A quand une version pour ceux qui on encore l’IOS 12.xxxx,fr,82,0.022359228,0.9691405,0.008500246
1,"Wenig benutzerfreundlich.: Wo die Verbesserungen sein sollten ist mir schleierhaft, die Benutzerfreundlichkeit wurde jedenfalls verschlechtert. U.a sind die Zahlungsvorlagen verschwunden. Vermutlich geht es darum eBill aufzuzwingen.",de,232,0.0019397626,0.99802643,3.3986635e-05
1,"PF Chatbot: Habt ihr neben dem sensationellen Design auch einen sensationellen Chatbot „implementiert“, der alle Bewertung nach Muster F kommentiert? Habt ihr wirklich das Gefühl, dass ein Nutzer sich mit einer Standardantwort ernst genommen fühlt? Was für ein Witz.",de,266,0.4296035,0.30668873,0.26370776
1,"Schnell Funktionen weg: Die neue Version ist einfach sch****e. Früher konnte man die alte Zahlungen kopieren und jetzt nicht mehr! Ebenfalls kann man keine internationale Überweisungen mehr tätigen! 
Einfach Nein!",de,213,0.0025944912,0.9973936,1.1820282e-05
1,"Nul: Appli incomplète.  
Je regrette l’ancienne. 
En attendant un retour, je n’utilise plus cette appli.",fr,104,0.018831592,0.96864253,0.012525871
1,"Nicht anwederfreundlich: Die Gestaltung ist wirklich weltfremd. Beispiel: Rubrik Zahlungen. Ein grosses Icon mit dem Titel „Giro aus Kon ...“ sowie der Betrag. Was mich interessieren würde wer hat was bezahlt und das ohne zusätzlichen Klick. 
Diese App hat sehr viel Luft nach oben - zur Zeit (fast) unbrauchbar.",de,312,0.00043735452,0.9995414,2.1416836e-05
1,"Verschlimmbesserung: Die letzte Version war echt gut. Aber nach dem Update möchte ich es am liebsten löschen. Richtig schlimm! Usability und Design sind eine Katastrophe! Keine Übersicht mehr! Da wollte sich ein Manager wohl wieder mit einem ganz tollen Projekt profilieren. Sorry, leider schiefgegangen!",de,304,0.00085631036,0.99913245,1.1443136e-05
1,"Schlechter Versuch: Wenn schon komplett neu, dann bitte mal durchdacht. 
Man könnte doch einfach mal Experten ran und ein gutes UI gestalten lassen.",de,148,0.041649584,0.95533395,0.0030165361
1,"Versteckter Logout-Button: Das Update ist eine Verschlimmbesserung. Sicherheitstechnisch bedenklich ist, dass der Logout-Button unter den Einstellungen versteckt ist.",de,166,0.47924945,0.38754576,0.13320477
1,"Absoluter Schrott: Seit dem Update muss ich meine Zahlungen wieder am PC/Notebook machen. Die App ist nicht zu gebrauchen. Zahlungsvorlagen gibt es nicht mehr, sondern nur noch eine Funktion mit welcher man nach Namen suchen muss (unbrauchbar).
Ich sehe keine Details mehr bei Zahlungen, man kann keine Zahlung mehr wiederholen ect...
Habt ihr die App von der Konkurenz entwickeln lassen???? Übrigens, NULL Sterne bekommt ihr dafür",de,431,0.0010955809,0.99889195,1.2242239e-05
1,"SEHR SCHLECHT!!!!: Warum dürfen Leute ein Tool entwickeln, welches sie offensichtlich selber nicht brauchen?",de,108,0.008270537,0.99102306,0.0007065059
1,Schlechter wie vorher!: Wo sind die Überweisungsvorlagen? Ohne die ist die App unbrauchbar,de,90,0.002398852,0.99755824,4.3021562e-05
1,"Neue PostFinance App: Katastrophe!: Schwimmt die PostFinance im Geld, dass sie sich derart unsinnige und sicher teure Programmierungen leisten kann? Benutzerführung, Darstellung auf IPhone, Design.... unbrauchbar. Das hat bei mir nichts damit zu tun, dass man sich ans Neue gewöhnen muss, wenn Kontobeträge abgeschnitten oder vertikal dargestellt erscheinen, das Logout irgendwo versteckt ist und alles insgesamt sehr unübersichtlich. Ich kenne viele Finanzapps. So eine schlechte ist mir noch nie begegnet. 
PW",de,511,0.0004241209,0.9995619,1.3895126e-05
1,Klotzig: Zugang zu Bewegungen fehlt. Ich muss doch nachschauen können was wann passiert ist auf meinen Konten.. 5 Bewegungen sehe ich und dann ist fertig! Unbrauchbar. Die ganze Handhabung ist klotzig und starr.. ich glaube ich wechsle am besten die Bank! Das Ganze macht mich so wütend - völlig unbrauchbar sowas!,de,314,0.0002828426,0.999701,1.6003429e-05
1,"Katastrophe: Wer lässt zu, dass eine unfertige freigegeben wird. Bei Eich wird alles teurer und schlechter. Bitte so schnell wie möglich die fehlenden Funktionen wieder einbauen. Wir fühlen uns verarscht",de,203,0.001433324,0.9984834,8.313456e-05
1,"Unterirdisch: Ich bewerte normalerweise nie aber diese App ist unglaublich schlecht gemacht. ich wünschte ich könnte zur alten Version zurück! Und Postfinance, ihr könnt euch den Marketingkommentar sparen",de,204,0.0021694913,0.99778664,4.40746e-05
1,"1 Stern ist viel zu viel: wär‘s möglich, ich würde Minus-Sterne geben! Eine bisher gut funktionierende App durch eine unbrauchare ersetzt - unsäglich schlecht! Tel-Support verspricht Kontaktaufnahme durch Fach-Support - passiert ist auch nach mehreren Tagen gar nichts... bei der Post scheint der Kunde schon lange nicht mehr König zu sein - schämt euch!",de,354,0.00041993216,0.9995667,1.3232372e-05
1,"Katastrophe: Ich frage mich, wie man aus etwas total übersichtliches so etwas unübersichtliches machen !!!

Ich sehe meine Zahlungsvorlagen nicht und auch sehe ich keine IBAN Nummern, wenn ich wieder was an den gleichen Zahlungsempfänger mit unterschiedliche Konten schicken will",de,279,0.0051356996,0.99481404,5.0248538e-05
1,Seit dem neuen Update unbrauchbar: Schlechtes Layout.,de,53,0.00055388804,0.99943554,1.0597169e-05
1,Rückschritt ist auch eine Bewegung: Massiv weniger Funktionen in der App als vorher.,de,84,1.7454591e-05,3.411497e-05,0.99994856
1,Ärgerlich!: Die neue App ist total schlecht gemacht 😡,de,53,0.0031956017,0.9967566,4.7645375e-05
1,Nein Nein Nein: Keine Übersicht mehr. Konnte immer auf einen Blick sehen wer das mir einbezahlt hat.Jetzt muss ich immer zuerst auf die Buchung kliken🤨Und es wird auch nicht mehr ausgerechnet wie viel auf das Konto einbezahlt worden ist von Datum X zu Datum X.Habe noch nie im Leben eine Bewertung geschriben...aber bei so einem Rückschritt...,de,343,0.012274335,0.98677593,0.0009498789
1,alte App war besser..!: Wo sehe ich nun die Kreditkarten Kontis?,de,64,0.0032815638,0.99669665,2.1912261e-05
1,Unterirdisch: Kreditkarte laden führt zu Absturz - seit WOCHEN!,de,63,0.008320456,0.9914926,0.00018697465
2,"Idee gut, Umsetzung nicht: Jetzt muss ich wieder den PC anlassen und meine Zahlungen von dort aus tätigen... warum fragt ihr? Weil ich keinen Zugriff mehr auf meine Zahlungsvorlagen habe!
Taugt nur noch zum Kontostand abfragen....",de,230,0.029931456,0.9698548,0.00021378236
1,"Benutze lieber die Webseite als die App: Die neue App wurde dermassen kastriert, dass ich lieber die mobile Webseite mit den mehrheitlich vorherigen Funktionen nutze als diese App. 
Liebe Postfinance, ihr habt diese App komplett am Benutzer vorbei entwickelt.",de,259,0.0019418283,0.9980274,3.094716e-05
1,"Unübersichtlich und benutzerunfreundlich: Es ist unglaublich das bei einer neuen App solche Rückschritte gemacht werden. Ich habe noch nie eine solch unübersichtliche und benutzerunfreundliche App gesehen. Ich muss jetzt ernsthaft monatlich selber rechnen was nach meinen Zahlungen übrig bleibt????
Eine sehr sehr schlechte Leistung!!!",de,335,0.00032247376,0.999662,1.5535958e-05
1,"Völlig unübersichtlich: Habe mich auf das Update gefreut,  aber auch nach bald einem Monat kann ich nichts damit anfangen. Unübersichtlich, nicht benutzerfreundlch... schade! Da ich die meisten meiner bankgeschäfte über die App machen möchte, mache ich mich jetzt auf die Suche nach besserem.",de,292,0.00045831234,0.99952894,1.2704917e-05
1,Funktioniert nicht!: Funktioniert nicht!,de,40,0.0032222678,0.99674326,3.4444172e-05
1,Störungen: Kreditkarten Top up??? Funktioniert nicht sobald man drauf klickt schliesst sich die App,de,99,0.0042035733,0.99577796,1.8344104e-05
1,"Schwach!: Ich bin sehr enttäuscht von der neuen App. Klar, eine Umstellung braucht Zeit, um sich daran zu gewöhnen, aber wenn wichtige Funktionen komplett verschwunden sind, nützt alles nichts. Schwache Leistung!",de,212,0.003311747,0.9966639,2.4236466e-05
1,"UX Fail: Das neue Design geht in die richtige Richtung, aber es hat schwere Mängel. Z.B. wird bei einer Überweisung mittels Vorlage nur der Name des Empfängers angezeigt, aber nicht die IBAN. Wenn ich eine Überweisung veranlasse, dann will ich auch genau wissen wohin.",de,268,0.030742688,0.96913594,0.00012139724
1,"Was soll das?: Mit dem Upgrade sind fast alle Funktionen verschwunden. Ich bin sehr enttäuscht. PostFinance ist auf Sparkurs, aber für so eine schreckliche App wird Geld aus dem Fenster geschmissen...",de,200,0.00046425193,0.99952036,1.5305748e-05
1,"Verschlimmbesserung: Mit der neu gestalteten App
- fehlen mir Funktionen, die ich vorher nutzte,
- habe ich deutlich weniger Überblick über meine Transaktionen/Funktionen. 

Ich hätte gerne die alte App wieder!",de,210,0.033156205,0.96663356,0.00021014248
1,"The worst bank and app of CH: I can’t tell enough how bad this app and bank are! The staffs hate to help, the cards are not accept in most places! And the app is so bad that you usually want to kill your self OMG",en,212,0.0058312095,0.99415356,1.5233721e-05
1,"Einiges fehlt mir: Schade dass es nun ein Postfinance Login benötigt um die App zu benutzen. Vorher konnten auch ältere Leute, ohne Postfinance Login, über die App ihren Kontostand überprüfen.
Mir fehlt ausserdem die Möglichkeit, nur eins oder zwei Konten in einer Übersicht anzuzeigen. Ich will auf einen Blick sehen wies auf meinem Haushaltskonto aussieht und mein 3a Konto interessiert mich nicht (oder höchstens einmal pro Jahr)",de,432,0.010984616,0.9889139,0.00010156139
1,"2 Schritte zurück!!!: Bitte bitte!!! Bringt die alte App wieder zurück! Mühsames Login (wenn keine Gesichtserkennung benutzt!) Kein schnellservice mehr und sehr unübersichtlich! Muss ewigs suchen und rumklicken bis ich das richtige gefunden habe, wenn ich es finde. Leider wurde diverses entfernt oder so geändert das eine sinnvolle, schnelle Nutzung nicht mehr möglich ist. Dafür ist hier der Scanner Top!
Wo bekomme ich wieder die alte App?",de,442,0.0028835586,0.9970964,2.0241694e-05
1,"Neue App kein Zugang: Wieso müssen Designer und App Entwickler immer den Kunden vergessen ???
Die Neue App ist mühsam zu handhaben wieso kann man nicht das bewährte belassen ??",de,176,0.0071316175,0.992783,8.541763e-05
1,"Update: Für mich hat sich die App absolut verschlimmbessert. Vor allem
die ganzen Zahlungsvorlagen sind weg! Ich arbeite immer mit Zahlungsvorlagen, geht nicht mehr. Fast keine Funktionen mehr wie Schnellservice etc. Die App ist unbrauchbar geworden. Die Zahlungen sind nicht mehr schnell gemacht. Unterwegs fehlt der Schnellservice. Ich bin an ein PC gebunden für mehr Funktionen. Bitte die alte App zurürck, die war TOP--> 5 Sterne.",de,434,0.00030408954,0.9996796,1.6101529e-05
2,"Ist goch Unsinn: Auf der Homepage der Postfinance steht dass: die App auf mehreren Geräten genutzt werden kann, aber Face ID und Fingerprint kann nur auf einem Gerät genutzt werden. Andere Geräte müssen sich mit zB mit Kartengerät einloggen. Das ist doch Unsinn meine Frau und ich haben das gleiche Konto, es sind auch beide Namen im Konto aufgeführt, somit sollten beide mit Fingerprint oder Facs ID sich einloggen können.",de,423,0.005795153,0.9941416,6.3204796e-05
1,"Funktioniert nicht: Leider kann der letzte Schritt einer Zahlung mit einem Fingertipp auf die Taste nicht ausgeführt werden... es tut sich nichts. Was soll ich davon halten? Die alte App war bei weitem gut genug, um nicht etwas neues, untaugliches uns Kunden aufzuzwingen. Ich bin schwer enttäuscht. Wer denkt sich sowas aus und warum?",de,335,0.00041277838,0.9995685,1.8473193e-05
1,Unbrauchbar: Die alte App war definitiv besser. Wo sind meine Zahlunglisten etc. Die  App ist schlicht nicht mehr zu gebrauchen.,de,128,0.00037169846,0.99961436,1.4020064e-05
1,"Sinnlos: App ist nach dem update sinnlos. Die Zahlungsvorlagen sind nicht mehr da. Jetzt muss ich meine zahlungen am PC machen. 

Die App Brauch ich somit nicht mehr. 

Toll Gemacht",de,181,0.0006095654,0.99937844,1.2163302e-05
1,Wieder auf alte Version: Mit der neuen App hat man (praktisch) NULL Nutzen. Und schon gar geinen ZUATZNUTZEN!!! Peinlich. Und wo ist der Schnellservice geblieben? Geld versenden usw.?,de,183,0.0046110344,0.99534506,4.389536e-05
1,Komplett unübersichtlich: Die neue App ist komplett unübersichtlich geworden.  Bei mehreren Konten erkennt man nicht mehr welches welches ist. Leider ein Riesen Rückschritt.,de,173,0.0032089092,0.9967657,2.568124e-05
1,"iPad?: „Works on this iPad“, ja, guter Scherz, im gestreckten iPhone Format. PostFinance, es ist 2021!!
Die alte e-finance app verbindet nicht mehr.",de,148,0.0024337803,0.99752784,3.8175996e-05
1,"Ein zur App gewordener Alptraum!!!: Es ist mir ein Rätsel wie man aus einer vormals recht guten und übersichtlichen App so einen Misthaufen machen konnte?

Völlig undurchsichtig, Quick Login geht nicht mehr, man findet fast nichts mehr und sicherer wurde ganz bestimmt nichts dabei.
Einfach nur unterirdisch schlecht, ein Stern als Bewertung ist noch zuviel...!

Ich werde aufgrund dieser schlechten App die Bank wechseln...",de,424,0.00029075093,0.99969006,1.9199868e-05
