rating,content,date
1,"Wow - noch schlechter?: Die App ist tatsächlich NOCH unübersichtlicher. Einerseits werden Funktionen super versteckt - sogar Logout in Settings..really??! Einloggen mit Account und MobileID funktioniert, um FaceID zu verwenden muss ich jetzt tatsächlich das gelbe Kästchen wieder suchen? In der Transaktions“übersicht“ hat es fast keine Info und ich sehe nicht mal den ganzen Text der Transaktion - aber unglaublich viel Whitespace. Ganz ehrlich...macht bitte mal eine gute App. Sie muss nicht extrem gut sein - nur nicht extrem schlecht. Zur üblichen Ausrede „alles neu, der User muss sich gewöhnen“: NEIN, an SCHLECHTES UX muss sich der User nicht gewöhnen! 
 Edit: Ich will doch nicht über die App einen BRIEF mit einem QR Code bestellen 🤦🏻‍♂️. Warum kann man nach dem Einloggen mit MobileID nicht FaceID enablen? Haltet ihr euren Einlogvorgang etwa für nicht sicher? Mit “keine Info, viel Whitespace” meinte ich NICHT, dass ich es dunkel haben will, sondern, dass ich mehr Info sehen will. Ganz ehrlich, bei den Transaktionen könnte auch “Blabla” stehen und der Infogehalt wäre derselbe…
Edit: ich brauche die App nicht mehr - Konto gekündigt nach 32 Jahren… (war nicht nur die App - die Aussage eures CEO hat auch geholfen)",2021-06-18 07:03:15
1,N’est plus compatible avec mon ipad: Impossible de mettre cette application à jour malgré un message disant qu’il est possible de télécharger une version compatible. Décevant !,2021-06-14 08:32:06
1,"Einfach nur peinlich, wenn…: Es ist einfach nur peinlich, wenn ein Unternehmen an einer verschlimmbesserten Version einer App festhält, obwohl offensichtlich ist, dass die Kunden mit der neuen App überhaupt nicht zufrieden sind! An Postfinance: Ihr versteht uns? Nee, sicher nicht, sonst würdet ihr nicht so egoistisch handeln!! Und das hat nichts mit umgewöhnen zu tun!! Die grösste Frechheit ist noch, dass weil ich mich in dieser neuen App eingeloggt habe, ich  Saldoabfrage per SMS nicht mehr nutzen kann! Stillschweigend ohne Info schafft ihr alles ab! Ich werde Eure App NIE wieder nutzen, ich logge mich nur noch über den Browser ein und hoffe, dass andere dies nun auch so tun! Ihr seid egoistisch, dann sind wir es auch!! Wenn Ihnen die Kundschaft wichtig wäre, so gebt uns die alte App zurück UND die Saldoabfrage per SMS! Es ist eine Schande, wie ihr uns behandelt!",2021-06-13 16:24:55
1,"Schlecht: Ich finde die App sehr unübersichtlich. Insbesondere sieht man nicht auf einen Blick, von wenn eine Abbuchung kommt.",2021-06-12 17:38:10
2,"Übersicht & Funktionen: Ich würde mir wünschen das die App nutzenorientierter gestaltet wäre. 
Wieso steht unter Benachrichtigungen z.B. „Lastschrift verbucht“ und nicht direkt der Betrag mit dem zugehörigen Geschäft wo man etwas gekauft hat etc.???
Das gleiche bei den Zahlungen…eine Liste mit „Kauf/Dienstleistung von“…kann doch nicht euer Ernst sein? 
Ich würde mich freuen, wenn die Informationen übersichtlicher dargestellt wären -ohne das ich sofort tiefergehender klicken muss. 
Zudem wäre es schön mehr Individualisierungen vornehmen zu können (Farbdesign, Startseite oder Überblick individuell gestalten usw.
Ansonsten finde ich…ist die App auf einem guten Weg. Aber momentan leider nur 2 Sterne aufgrund  des verbesserungswürdigen Nutzererlebnis.",2021-06-09 16:00:18
2,"Naja...: Sieht zwar hübsch aus, aber von der Funktionalität her sehr unpraktisch:
- ich kann meinen eigenen IBAN nicht rauskopieren
- bei den Bewegungen pro Konto sieht man nur den Betrag und nicht den Empfänger. Dafür muss man neu extra in die Zahlung rein.
- Login klappt sehr oft nicht oder loggt einem in der gleichen Sekunde wieder aus",2021-06-09 15:20:20
1,"Schade...: ....dass die Post ein iphone 6 nicht mehr unterstützt. Ich habe nicht vor mich dem Konsumwahn (-sinn) hinzugeben und mich wegen fehlender Unterstützung zu immer neuen Geräten gängeln zu lassen. Es entspricht einfach nicht dem heutigen Geist der Nachhaltigkeit, fairen Handels und Arbeitsbedingungen. 

Der Post würde die Rücksicht auf diese Überlegungen auch gut anstehen, aber eben....",2021-06-05 10:06:10
2,E-Trading: Ich sehe meine Aktien nicht mehr. Wie kann ich tradern?,2021-06-04 09:43:34
1,"neue app: guten tag
das grenzt schon an arrogant und hat mit service nichts zu tun
es ist eine frechheit dass die app nur ab version 13.3 oder höher bedient werden kann versteht kein normal denkender mensch
mein iphone 6 ist letzte woche auf die version 12.5.3 aufgeschaltet worden funktioniert aber leider nicht
mehr mit der app ???
die neue app ist ja mit 2,3 sternen von möglichen 5 bewerdet das einiges aussagt
es würde der post gut tun wenn sie sich auf normalität besinnen würde
freundliche grüsse
beat ulrich
ps bitte überweisen sie mir einen gutschein damit ich mir das neuste
iphone kaufen kann !!!",2021-06-04 08:13:07
1,Absolut katastrophale App: Diese App ist weder benutzerfreundlich noch liefert sie eine sinnvolle Übersicht über die getätigten Transaktionen. Die frühere Version war nicht perfekt aber wenigstens brauchbar. Wurde hier vergessen den Programmierern ein klares Anforderungsprofil zu geben oder sind diese blutige Anfänger? Oder waren die Auftraggeber schlicht mit ihrer Aufgabe überfordert?,2021-06-03 20:37:31
1,"Schlechteste Banking App seit ich banke: Wie und warum in aller Welt überlebt so eine App den Weg in den App Store? Zig Funktionen weniger als vorher, noch nicht einmal den Verwendungszweck einer Überweisung kann man anpassen. Logout (sollte man tun zur Sicherheit) auf der 2. Ebene versteckt. Die Mitarbeiter, die es bebrieft haben, und der Rat, der es abgenickt hat, sollten sich schleunigst neue Tätigkeitsfelder suchen.",2021-06-03 19:11:28
1,"Hourra! Je quitte PostFinance!!!!: Cette app a eu raison de moi: bye-bye PostFinance. 

Je ne retrouve même plus ebill dans cette nouvelle mouture. Ils ont au moins de la suite dans les idées chez PosteFinance: chaque mouture de l'app est pire que la précédente! Et je ne parle pas de la connexion par mobileID: toujours plus compliquée. À oublier.",2021-06-02 14:06:11
1,👎👎👎👎👎unbrauchbar: Wie kann man sowas Kunden zumuten. Postfinance verkommt zum billigschrott,2021-05-31 09:01:28
1,Steinzeit e-Banking: In der App lassen sich die eigene Kontodetails in der Kontoübersicht (Kontonummer / BIC) nicht kopieren. Wer hat sich dieses geniale Feature ausgedacht? Die App wurde aus der Sicht des Anbieters umgesetzt und nicht aus der des Anwenders.,2021-05-29 09:24:33
1,"Mise à jour de PostFinance avec iOS: Je dispose d’un iPhone 6 avec avec la dernière version disponible iOS 12.5.
Elle n’est donc pas compatible avec la dernière mouture de PostFinance qui nécessite une version 13 au minimum. Votre système propose bien le téléchargement d’une version compatible mais ce n’est pas fonctionnel.
Il m’est donc désormais impossible d’accéder à PostFinance sauf à changer d’iPhone ou ressortir la calculette !
Quand on veut faire usage des nouvelles technologies, il faut le faire dans le respect de tous les utilisateurs.
Votre support propose d’ouvrir PostFinance avec Safari mais lorsqu’il s’agit de valider les informations de connexion, le navigateur nous renvoie sur l’application inutilisable !
De qui se moque-t-on ?
Aujourd’hui, je ne dispose plus d’accès à mes comptes et je n’ai aucun moyen de paiement y compris avec ma MasterCard. C’est proprement scandaleux de traiter ainsi vos clients.
J’ai dû commander une calculette revenir à l’âge de la pierre et il me faudra attendre 3 jours avant de pouvoir faire quoique ce soit avec mon argent.
Je vais quitter PostFinance et j’espère que beaucoup de vos clients feront de même.

Complément de mon avis après plusieurs contacts avec le support qui a nécessité une moyenne de 15 minutes par appel.
Vos développeurs arguent du fait qu’il n’est plus possible de maintenir une application avec un système obsolète. C’est exact sauf qu’Apple continue à publier des mises à jour pour la version 12 d’iOS !
À chaque appel au support, un conseiller différent, chacun avec des compétences pour le moins disparates.
1er appel; la commande de votre calculette a bien été enregistrée mais nous avons du retard dans nos envois. Il faut utiliser Mobile ID pour se connecter. Après 3 essais infructueux, code PIN bloqué.
2ème appel; voir avec le support SWISSCOM pour débloquer le code PIN. Vérification faite chez SWISSCOM, le code PIN n’est pas bloqué !
3ème appel; il faut réinitialiser le code PIN sur le site MOBILE ID. Une fois la procédure réalisée, impossible de se connecter sans calculette. Normal puisque le conseiller a désactivé le MOBILE ID et n’est plus en mesure de le réactiver. Je dois me débrouiller pour trouver une calculette !

Que dire d’un pareil suivi si ce n’est que j’ai rarement vu une telle somme d’incompétences.",2021-05-29 08:42:38
1,"Einfach nur schlecht!: Zuerst wurde die App neu aufgeschaltet ohne Benachrichtigung. Ich hatte keine Möglichkeit in den Ferien auf das Konto zuzugreifen, da ich das Lesegerät zu Hause hatte.
Und heute kam die Benachrichtigung das Login ist auf ihrem Gerät gelöscht worden. 
Das ärgert mich und ich werde das Konto bei der Post kündigen müssen.",2021-05-26 22:35:44
1,"KATASTROPHE: KATASTROPHE, kann mich anderen negativen Bewertungen 100% anschliessen!
und nein, man kann sich nicht daran gewöhnen sondern die App bis auf weiteres nicht mehr nutzen!",2021-05-24 19:44:30
1,"Mir fehlen die Worte: Ich kann nicht verstehen wie man denn Kunden eine App nimmt die super funktioniert hat einfach in der Anwendung wahr und jetzt eine neue App macht die absolut nicht überschaubar ist und man seine Rechnung nicht mehr Online zahlen kann 🤯 Ich dachte Woow jetzt kann man mit Tweent zahlen und der Service erklärt mir in kurzen Schritten wie aber ???? Wie kann ich meine Rechnung zahlen ohne das ich mit einem Maulkorb in die Post muss nein 👎🏻 dazusagen kann ich ☝🏻mit Kundenfreundlich hat es hier nichts zu tun🤔 man nimmt einem Kunden etwas nicht weg das er kennt, man hinzufügt etwas aber man nimmt es im nie nie weg. Schade
Schade und du kannst nirgends wo auf der verdamten App suchen wie man seine Rechnung zahlen kann der Service ist immer besetzte und dafür muss man auch noch zahlen ja ja sprachlos bin ich über so eine Unverschämtheit.",2021-05-23 09:54:26
2,"grottenschlecht: 2 sterne statt einen gibts aber, da ihr es immerhin geschafft habt, nicht mehr die app einstellung zur gewünschten sprache zu ignorieren

edit: lest ihr eigentlich überhaupt was ich schreibe oder schreibt ihr euren brunz einfach dazu? ist ja geradezu eine tragikomödie, dass ich eure app besser als ihr selbst kenne. also: DIE SPRACHEINSTELLUNGEN DER APP (und nur dieser) KANN UNTER EINSTELLUNGEN - POSTFINANCE - SPRACHE ANGEPASST WERDEN. Völlig unabhängig von den Spracheinstellungen des Geräts.",2021-05-13 06:49:25
1,"Absolute katastrophe!: Diese neue app ist so grausam schlecht, dass ich so schnell wie möglich eine andere bank suche. Die neue app ist unübersichtlich und ein grossteil der funktionen sind nicht mehr verfügbar oder so versteckt dass man sie nicht findet. Aplle müsste schon lange reagieren und die app aus dem appstore verbannen! Die antworten von pf zu den kommentaren ist noch das tüpfchen auf dem i, einfach allen sagen sie müssten soch nur daran gwöhnen ist eine frechheit und zeigt dass postfinance keine interesse an ihren kunden hat!",2021-05-22 13:40:10
1,"Danke: Merci viu mau, itz muessi widr aues a pc itöggele, gopferteli oder muess z neuste handy ha. Aues ischso eifach gsi, kuul dasme aues geng komplizierter macht!",2021-05-21 22:52:22
1,Miserabel: Neues Handy oder neue Bank? Der Fall ist klar...,2021-05-21 17:18:02
1,"Danke, dass wir euch so wichtig sind!: Liebe Post. 
Man könnte meinen man sei bei Verstehen Sie Spass gelandet. Welcher Vollidiot zieht dieses Konzept so knallhart durch obwohl die User seit Wochen praktisch nur noch einen Stern geben. Sind wir euch so scheissegal??
Ich wurde heute zum Update gezwungen. Danke. Vielen Dank!
Bin seit ersten mal seit 30 Jahren Post mehr als unzufrieden. Aber dafür mal so richtig!!
Danke das wir euch so wichtig sind. Liebe Grüsse Eure Kunden",2021-05-20 19:48:42
1,Horrible: The previous one was super. This is horrible. Unreliable. UX nightmare. Features are missing. Features are present and not working.,2021-05-20 05:55:35
1,"Beste fur IT: Yupiii “DARK MOD”👏👏👏
Danke fur nix
Es ist wichtig, dass es einen dunklen Modus hat und dass es weniger Funktionen als die alte Anwendung hat, spielt keine Rolle",2021-05-18 09:55:47
1,"Face ID: In Zeiten der Pandemie wäre es doch sinnvoll, bei Nichterkennen des Gesichts mit einer alternativen Code-Eingabe zu arbeiten, wie dies nahezu jede andere App auch tut. Ist dies in der Planung?",2021-05-16 11:06:08
1,"Katastrophe: Gebt uns bitte das alte Design und die Optionen in den verschiedenen Ansichten (Kacheln, Spalten, etc.) zurück!",2021-05-14 22:14:19
1,"Wieder mit dem Einzahlungsschein zur Post?: Mit meinem Iphone6 und IOS 12.5 kann ich die neue app gar nicht erst laden. Nach dem lesen der unzähligen schlechten app-bewertungen bin ich darüber allerdings schon fast froh. 

Die arroganten Standard Antworten auf solch vielseitige Kritik sind ein Schlag ins Gesicht. 
Nachdem ich nun über 20 Jahre zufriedener und überzeugter Postfinance Kunde war, möchte ich mich hiermit herzlich für eure wirklich kundenorientierten und dennoch preiswerten Dienstleistungen in der Vergangenheit bedanken. War echt super! Machts gut und passt gut auf euch auf!

Und wieder einer mehr verlässt frustriert und enttäuscht den Laden...",2021-05-13 22:58:25
1,"Altes I phone: Wunderbar, wenn ich die neue App nutzen möchte bin ich gezwungen mir ein neues l Phone anzuschaffen....das nenne „Kundendienst“!👎",2021-05-12 11:51:41
1,"Viel Luft nach oben: Generell ist an Übersichtlichkeit mit dem Update einiges verloren gegangen.
Wenn Bagdes aktiviert sind bleibt die rote “1” ständig, auch wenn alle Benachrichtigungen gelesen und erledigt sind. Sogar nach einer kompletten Neuinstallation. Bug melden ist unmöglich, der Support-Link im Appstore funktioniert nicht und der Chat auf der Website führte schlussendlich zur kostenpflichtigen Telefonnummer …",2021-05-12 06:55:12
1,"Auslandzahlung: Warum sollte man eine Auslandzahlung via Browser betätigen, wenn es früher im App erhältlich war??? Was ist das für eine Update??? Noch dazu man hat keine Übersicht: zu kompliziert, nicht intuitiv konzipiert!
Auch ein Stern ist zu viel!!!",2021-05-12 06:15:19
1,"Neue App TOTALER FEHLER!!!: Ihr habt alles komplett verschlechtert und verschlimmbessert!!!! Die alte App war super wozu überhaupt das ganze umstellen?! Kann man den etwas nicht so sein lassen wie es ist/war??? Und nein, man braucht keine Umgewohnheiten mit der Zeit der neuen App, versteht doch bitte von vielen Usern und den Bewertungen hier ist nur alles schlechter gemacht worden.. Sorry echt, kein Plan was hier überhaupt studiert wurde - bei der neuen Entwicklung.. QR-Code?? Fremdwort? Einzahlungen auch nicht möglich?! Bitte macht was.. aber schnell bitte!",2021-05-11 22:34:38
1,"Muss ich mir jetzt ein neues Handy kaufen?: Ich habe ein Iphone6
Ich kann weder noch die alte noch die neue Version benutzen der App. Ich bin alleinerziehende Mutter und kann mir nicht einfach mal so ein neues Handy holen. Ich muss jetzt jedes Mal zum Automaten laufen oder mich neu im PC  nur um kurz zu checken wie viel Geld noch auf der Karte ist oder um mein Prepaid Handy aufzuladen. Ich habe 2 Babys zu Hause. Werde wahrscheinlich zu einer anderen Bank wechseln. Bravo danke für nichts👍👌",2021-05-10 11:49:14
1,"Dernière version: Votre message m’indique que je peux télécharger la dernière version compatible.  Mais quand je clique sur « télécharger », le même message revient en boucle. Je N’ai donc PLUS accès à mes comptes!!!! Je ne vais pas acheter un nouveau smartphone aujourd’hui juste pour l’app Postfinance! Pas très équitable votre système. Avant je pouvais encore annuler. Aujourd’hui, plus et l’accès est impossible.",2021-05-10 11:23:05
1,"Téléchargement: Il est impossible de télécharger la nouvelle version qui requiert la version 13 ou plus quand la dernière version du IOS est le 12. Veuillez nous envoyer des bons d’achat au prix d’un nouveau natel, parce que celui que j’ai me va très bien et j’ai pas les moyens de me permettre d’acheter un nouveau. Et vous faites quoi pour l’écologie si on doit chaque fois acheter un nouveau appareil.",2021-05-10 08:22:14
